 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       116.647     -46.35  0.3747  24.280  0.06340       -90.01  0.4041  21.393  0.06043       -83.31  0.4080  20.433  0.04397
       116.697     -41.17  0.3831  24.612  0.06494       -90.05  0.4041  21.476  0.06059       -83.41  0.4079  20.437  0.04406
       116.773     -34.79  0.3941  24.984  0.06645       -89.68  0.4043  21.642  0.06081       -83.56  0.4078  20.448  0.04415
       116.849     -29.98  0.4035  25.170  0.06867       -88.52  0.4050  21.852  0.06125       -83.70  0.4077  20.465  0.04429
       116.924     -26.25  0.4118  25.156  0.07074       -86.12  0.4063  22.095  0.06176       -83.85  0.4077  20.493  0.04443
       117.000     -23.32  0.4185  24.968  0.07264       -82.00  0.4087  22.355  0.06230       -83.99  0.4076  20.532  0.04457
       117.000     -23.32  0.4185  24.968  0.07264       -82.00  0.4087  22.355  0.06230       -83.99  0.4076  20.532  0.04457
       117.068     -22.64  0.4202  24.627  0.07433       -76.74  0.4118  22.586  0.06281       -84.11  0.4075  20.579  0.04473
       117.135     -23.13  0.4189  24.155  0.07582       -70.37  0.4159  22.789  0.06323       -84.20  0.4075  20.636  0.04489
       117.203     -24.16  0.4166  23.678  0.07704       -63.94  0.4205  22.936  0.06358       -84.27  0.4074  20.704  0.04506
       117.270     -25.35  0.4138  23.294  0.07817       -58.00  0.4249  23.013  0.06390       -84.28  0.4074  20.780  0.04524
       117.362     -27.00  0.4101  23.000  0.07940       -51.91  0.4301  23.020  0.06416       -84.13  0.4075  20.889  0.04542
       117.453     -28.57  0.4065  22.970  0.08144       -47.68  0.4338  22.955  0.06449       -83.74  0.4077  20.999  0.04566
       117.562     -30.52  0.4025  23.200  0.08394       -44.41  0.4370  22.844  0.06479       -82.85  0.4082  21.118  0.04588
       117.708     -32.93  0.3978  23.633  0.08745       -42.08  0.4394  22.721  0.06517       -80.91  0.4094  21.244  0.04610
       117.854     -35.14  0.3934  23.804  0.09220       -41.08  0.4405  22.659  0.06581       -78.32  0.4109  21.332  0.04630
       118.000     -37.24  0.3895  23.488  0.09575       -40.86  0.4408  22.633  0.06658       -75.36  0.4125  21.395  0.04641
       118.000     -37.24  0.3895  23.488  0.09575       -40.86  0.4408  22.633  0.06658       -75.36  0.4125  21.395  0.04641
       118.020     -37.55  0.3890  23.408  0.09707       -40.75  0.4408  22.629  0.06747       -75.00  0.4128  21.402  0.04646
       118.034     -37.76  0.3887  23.348  0.09705       -40.74  0.4408  22.627  0.06759       -74.72  0.4129  21.407  0.04646
       118.048     -37.94  0.3884  23.289  0.09702       -40.73  0.4408  22.624  0.06767       -74.43  0.4131  21.412  0.04647
       118.062     -38.09  0.3881  23.232  0.09698       -40.72  0.4408  22.620  0.06775       -74.14  0.4133  21.417  0.04647
       118.076     -38.18  0.3880  23.183  0.09694       -40.73  0.4408  22.616  0.06784       -73.86  0.4134  21.421  0.04647
       118.090     -38.16  0.3880  23.147  0.09689       -40.73  0.4408  22.612  0.06792       -73.60  0.4136  21.426  0.04647
       118.104     -38.01  0.3882  23.126  0.09685       -40.74  0.4408  22.607  0.06801       -73.33  0.4138  21.430  0.04648
       118.118     -37.65  0.3888  23.124  0.09684       -40.75  0.4408  22.601  0.06810       -73.05  0.4140  21.435  0.04648
       118.132     -37.05  0.3898  23.141  0.09685       -40.77  0.4408  22.595  0.06819       -72.77  0.4142  21.439  0.04648
       118.150     -35.84  0.3921  23.193  0.09689       -40.80  0.4407  22.586  0.06828       -72.40  0.4145  21.444  0.04649
       118.168     -34.15  0.3954  23.270  0.09696       -40.83  0.4407  22.577  0.06840       -72.02  0.4148  21.449  0.04649
       118.187     -31.97  0.3996  23.363  0.09710       -40.85  0.4407  22.569  0.06851       -71.65  0.4150  21.454  0.04650
       118.210     -28.66  0.4063  23.493  0.09729       -40.87  0.4407  22.560  0.06863       -71.17  0.4154  21.460  0.04650
       118.234     -25.31  0.4140  23.622  0.09760       -40.84  0.4407  22.555  0.06879       -70.70  0.4157  21.466  0.04650
       118.258     -22.11  0.4216  23.740  0.09798       -40.74  0.4408  22.557  0.06895       -70.24  0.4160  21.471  0.04651
       118.281     -19.32  0.4289  23.844  0.09846       -40.52  0.4410  22.571  0.06912       -69.79  0.4164  21.475  0.04651
       118.305     -16.95  0.4356  23.933  0.09895       -40.11  0.4415  22.600  0.06931       -69.34  0.4167  21.480  0.04651
       118.336     -14.45  0.4428  24.036  0.09945       -39.08  0.4425  22.665  0.06951       -68.76  0.4171  21.485  0.04652
       118.366     -12.53  0.4489  24.133  0.10011       -37.28  0.4444  22.769  0.06978       -68.20  0.4175  21.491  0.04653
       118.397     -11.01  0.4538  24.231  0.10075       -34.55  0.4477  22.912  0.07006       -67.65  0.4179  21.497  0.04653
       118.428      -9.87  0.4577  24.335  0.10140       -30.84  0.4522  23.092  0.07034       -67.10  0.4183  21.506  0.04654
       118.459      -8.96  0.4608  24.448  0.10202       -26.26  0.4584  23.302  0.07065       -66.53  0.4187  21.519  0.04654
       118.489      -8.27  0.4632  24.571  0.10263       -21.34  0.4657  23.528  0.07095       -65.92  0.4191  21.539  0.04656
       118.520      -7.75  0.4651  24.703  0.10326       -16.65  0.4736  23.752  0.07128       -65.21  0.4196  21.569  0.04657
       118.551      -7.35  0.4665  24.842  0.10388       -12.53  0.4813  23.958  0.07160       -64.29  0.4203  21.616  0.04660
       118.582      -7.06  0.4676  24.984  0.10450        -9.29  0.4879  24.134  0.07189       -62.98  0.4212  21.686  0.04663
       118.612      -6.80  0.4685  25.126  0.10510        -7.06  0.4929  24.271  0.07214       -60.85  0.4227  21.791  0.04668
       118.634      -6.66  0.4690  25.223  0.10567        -5.77  0.4958  24.345  0.07233       -58.65  0.4243  21.894  0.04672
       118.656      -6.57  0.4693  25.312  0.10605        -4.82  0.4980  24.406  0.07240       -55.70  0.4269  22.027  0.04677
       118.677      -6.49  0.4696  25.395  0.10641        -4.22  0.4995  24.450  0.07245       -51.12  0.4308  22.196  0.04682
       118.699      -6.42  0.4698  25.470  0.10674        -3.79  0.5005  24.482  0.07248       -44.86  0.4365  22.404  0.04685
       118.720      -6.37  0.4700  25.535  0.10705        -3.47  0.5012  24.508  0.07247       -37.20  0.4445  22.644  0.04689
       118.742      -6.34  0.4701  25.589  0.10733        -3.20  0.5019  24.531  0.07245       -29.29  0.4541  22.895  0.04694
       118.757      -6.32  0.4702  25.620  0.10758        -3.08  0.5022  24.545  0.07241       -24.31  0.4612  23.065  0.04701
       118.772      -6.31  0.4702  25.644  0.10774        -2.96  0.5024  24.558  0.07239       -19.84  0.4682  23.223  0.04709
       118.791      -6.30  0.4703  25.665  0.10788        -2.88  0.5026  24.574  0.07235       -15.17  0.4762  23.400  0.04718
       118.811      -6.29  0.4703  25.675  0.10805        -2.83  0.5028  24.587  0.07231       -11.57  0.4832  23.548  0.04730
       118.825      -6.28  0.4703  25.675  0.10819        -2.82  0.5028  24.595  0.07227        -9.62  0.4872  23.633  0.04741
       118.838      -6.28  0.4704  25.670  0.10828        -2.81  0.5028  24.603  0.07223        -8.08  0.4906  23.701  0.04748
       118.852      -6.28  0.4704  25.658  0.10835        -2.80  0.5028  24.611  0.07219        -6.87  0.4933  23.756  0.04753
       118.866      -6.27  0.4704  25.640  0.10842        -2.77  0.5029  24.621  0.07215        -5.99  0.4953  23.799  0.04756
       118.883      -6.27  0.4704  25.610  0.10847        -2.78  0.5029  24.631  0.07212        -5.11  0.4973  23.840  0.04759
       118.899      -6.27  0.4704  25.571  0.10852        -2.74  0.5030  24.642  0.07208        -4.56  0.4987  23.871  0.04760
       118.916      -6.27  0.4704  25.524  0.10856        -2.73  0.5030  24.653  0.07203        -4.14  0.4997  23.893  0.04762
       118.933      -6.26  0.4704  25.468  0.10858        -2.75  0.5029  24.662  0.07198        -3.76  0.5006  23.913  0.04761
       118.950      -6.26  0.4704  25.405  0.10859        -2.75  0.5030  24.671  0.07194        -3.49  0.5012  23.930  0.04760
       118.966      -6.26  0.4704  25.335  0.10859        -2.71  0.5030  24.681  0.07189        -3.37  0.5015  23.941  0.04758
       118.983      -6.26  0.4704  25.257  0.10858        -2.75  0.5030  24.689  0.07183        -3.17  0.5020  23.952  0.04757
       119.000      -6.26  0.4704  25.174  0.10856        -2.77  0.5029  24.694  0.07179        -3.03  0.5023  23.964  0.04754
       119.000      -6.26  0.4704  25.174  0.10856        -2.77  0.5029  24.694  0.07179        -3.03  0.5023  23.964  0.04754
       119.018      -6.47  0.4697  25.066  0.10853        -2.78  0.5029  24.700  0.07173        -2.96  0.5025  23.972  0.04752
       119.030      -6.71  0.4688  24.973  0.10857        -2.81  0.5028  24.702  0.07168        -2.95  0.5025  23.975  0.04750
       119.043      -7.00  0.4678  24.871  0.10855        -2.90  0.5026  24.700  0.07164        -2.95  0.5025  23.977  0.04748
       119.055      -7.30  0.4667  24.764  0.10850        -3.03  0.5023  24.693  0.07161        -2.95  0.5025  23.979  0.04745
       119.071      -7.70  0.4653  24.623  0.10843        -3.22  0.5018  24.681  0.07157        -3.06  0.5022  23.977  0.04743
       119.088      -8.09  0.4639  24.484  0.10834        -3.42  0.5014  24.664  0.07151        -3.20  0.5019  23.970  0.04741
       119.104      -8.44  0.4627  24.351  0.10825        -3.62  0.5009  24.645  0.07146        -3.35  0.5015  23.962  0.04738
       119.120      -8.76  0.4615  24.225  0.10818        -3.84  0.5004  24.623  0.07140        -3.50  0.5012  23.953  0.04734
       119.136      -9.05  0.4605  24.105  0.10812        -4.06  0.4998  24.599  0.07134        -3.65  0.5008  23.944  0.04731
       119.153      -9.31  0.4596  23.993  0.10807        -4.27  0.4993  24.574  0.07128        -3.82  0.5004  23.934  0.04728
       119.169      -9.55  0.4588  23.888  0.10804        -4.46  0.4989  24.548  0.07122        -3.99  0.5000  23.924  0.04725
       119.185      -9.77  0.4581  23.791  0.10803        -4.64  0.4985  24.522  0.07117        -4.16  0.4996  23.913  0.04722
       119.201      -9.97  0.4574  23.700  0.10804        -4.82  0.4980  24.495  0.07111        -4.33  0.4992  23.902  0.04719
       119.218     -10.16  0.4568  23.618  0.10807        -5.00  0.4976  24.468  0.07106        -4.48  0.4988  23.892  0.04716
       119.239     -10.37  0.4560  23.523  0.10811        -5.21  0.4971  24.431  0.07100        -4.66  0.4984  23.880  0.04713
       119.260     -10.56  0.4554  23.442  0.10819        -5.40  0.4967  24.394  0.07094        -4.85  0.4980  23.868  0.04709
       119.281     -10.73  0.4548  23.375  0.10831        -5.57  0.4963  24.358  0.07087        -5.04  0.4975  23.855  0.04706
       119.302     -10.88  0.4543  23.323  0.10846        -5.72  0.4959  24.321  0.07081        -5.21  0.4971  23.842  0.04702
       119.329     -11.05  0.4537  23.277  0.10864        -5.90  0.4955  24.274  0.07075        -5.43  0.4966  23.826  0.04699
       119.357     -11.20  0.4532  23.256  0.10892        -6.07  0.4951  24.227  0.07068        -5.61  0.4962  23.811  0.04695
       119.384     -11.33  0.4528  23.260  0.10926        -6.23  0.4947  24.181  0.07061        -5.76  0.4958  23.797  0.04691
       119.412     -11.44  0.4524  23.287  0.10966        -6.38  0.4944  24.136  0.07054        -5.91  0.4955  23.784  0.04687
       119.439     -11.53  0.4521  23.337  0.11011        -6.51  0.4941  24.093  0.07048        -6.06  0.4952  23.770  0.04683
       119.466     -11.62  0.4518  23.407  0.11060        -6.63  0.4938  24.052  0.07042        -6.19  0.4948  23.755  0.04680
       119.502     -11.71  0.4515  23.523  0.11114        -6.76  0.4935  24.003  0.07037        -6.36  0.4944  23.736  0.04676
       119.538     -11.80  0.4513  23.664  0.11189        -6.87  0.4933  23.959  0.07031        -6.52  0.4941  23.717  0.04672
       119.573     -11.87  0.4511  23.820  0.11270        -6.97  0.4931  23.922  0.07026        -6.65  0.4938  23.698  0.04668
       119.609     -11.93  0.4509  23.984  0.11353        -7.05  0.4929  23.891  0.07023        -6.77  0.4935  23.679  0.04663
       119.658     -11.99  0.4507  24.206  0.11438        -7.14  0.4927  23.860  0.07020        -6.91  0.4932  23.655  0.04659
       119.707     -12.05  0.4505  24.405  0.11552        -7.20  0.4925  23.843  0.07018        -7.02  0.4929  23.631  0.04654
       119.756     -12.10  0.4503  24.563  0.11661        -7.26  0.4924  23.837  0.07018        -7.11  0.4927  23.609  0.04649
       119.804     -12.13  0.4502  24.664  0.11759        -7.32  0.4923  23.842  0.07021        -7.19  0.4926  23.589  0.04644
       119.853     -12.16  0.4501  24.698  0.11844        -7.36  0.4922  23.855  0.07024        -7.24  0.4924  23.570  0.04639
       119.902     -12.19  0.4500  24.663  0.11914        -7.40  0.4921  23.874  0.07029        -7.29  0.4923  23.554  0.04634
       119.951     -12.21  0.4500  24.560  0.11967        -7.44  0.4920  23.895  0.07034        -7.33  0.4922  23.539  0.04630
       120.000     -12.23  0.4499  24.400  0.12006        -7.47  0.4919  23.914  0.07040        -7.37  0.4921  23.527  0.04627
       120.000     -12.23  0.4499  24.400  0.12006        -7.47  0.4919  23.914  0.07040        -7.37  0.4921  23.527  0.04627
       120.060     -12.87  0.4479  24.111  0.12032        -7.65  0.4916  23.926  0.07045        -7.45  0.4920  23.513  0.04623
       120.120     -13.86  0.4447  23.741  0.12076        -7.99  0.4908  23.914  0.07052        -7.61  0.4916  23.497  0.04619
       120.181     -14.96  0.4413  23.367  0.12100        -8.48  0.4897  23.872  0.07057        -7.86  0.4911  23.477  0.04616
       120.241     -16.09  0.4380  23.049  0.12119        -9.07  0.4884  23.803  0.07059        -8.20  0.4903  23.451  0.04613
       120.301     -17.20  0.4348  22.824  0.12154        -9.71  0.4870  23.715  0.07057        -8.61  0.4894  23.419  0.04610
       120.361     -18.26  0.4317  22.709  0.12217       -10.41  0.4856  23.613  0.07052        -9.05  0.4884  23.383  0.04606
       120.441     -19.59  0.4282  22.725  0.12312       -11.32  0.4837  23.470  0.07046        -9.67  0.4871  23.330  0.04602
       120.521     -20.88  0.4248  22.900  0.12489       -12.22  0.4819  23.336  0.07040       -10.35  0.4857  23.269  0.04597
       120.601     -22.11  0.4216  23.171  0.12726       -13.14  0.4801  23.219  0.07036       -11.04  0.4843  23.203  0.04591
       120.681     -23.29  0.4186  23.458  0.13005       -14.04  0.4783  23.129  0.07040       -11.68  0.4829  23.136  0.04586
       120.761     -24.44  0.4159  23.676  0.13298       -14.89  0.4767  23.068  0.07050       -12.35  0.4816  23.068  0.04579
       120.840     -25.56  0.4134  23.760  0.13571       -15.76  0.4752  23.032  0.07067       -13.04  0.4803  23.000  0.04574
       120.920     -26.64  0.4109  23.681  0.13795       -16.62  0.4736  23.012  0.07091       -13.71  0.4790  22.936  0.04569
       121.000     -27.70  0.4085  23.451  0.13938       -17.47  0.4721  22.997  0.07122       -14.34  0.4777  22.877  0.04565
       121.000     -27.70  0.4085  23.451  0.13938       -17.47  0.4721  22.997  0.07122       -14.34  0.4777  22.877  0.04565
       121.100     -28.98  0.4055  23.035  0.13990       -18.48  0.4703  22.968  0.07157       -15.11  0.4763  22.811  0.04562
       121.200     -30.23  0.4030  22.614  0.13947       -19.49  0.4687  22.915  0.07206       -15.91  0.4749  22.750  0.04559
       121.300     -31.46  0.4006  22.337  0.13833       -20.50  0.4671  22.834  0.07260       -16.69  0.4735  22.693  0.04559
       121.440     -33.12  0.3974  22.357  0.13707       -21.88  0.4648  22.693  0.07321       -17.75  0.4716  22.616  0.04562
       121.580     -34.75  0.3942  22.787  0.13572       -23.21  0.4627  22.565  0.07428       -18.74  0.4699  22.538  0.04572
       121.720     -36.36  0.3911  23.313  0.13464       -24.53  0.4608  22.494  0.07569       -19.76  0.4683  22.458  0.04588
       121.860     -37.95  0.3883  23.540  0.13287       -25.85  0.4590  22.488  0.07756       -20.77  0.4666  22.381  0.04611
       122.000     -39.52  0.3858  23.292  0.12951       -27.15  0.4571  22.514  0.07991       -21.76  0.4650  22.313  0.04639
       122.000     -39.52  0.3858  23.292  0.12951       -27.15  0.4571  22.514  0.07991       -21.76  0.4650  22.313  0.04639
