 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       198.306    -128.63  0.3038  19.180  0.00959       -83.61  0.4078  20.413  0.02017       -64.37  0.4202  20.973  0.03947
       198.321    -128.72  0.3037  19.173  0.00970       -83.67  0.4078  20.406  0.02015       -64.42  0.4202  20.971  0.03944
       198.340    -128.84  0.3037  19.175  0.00985       -83.75  0.4077  20.396  0.02012       -64.48  0.4201  20.969  0.03940
       198.360    -128.96  0.3036  19.190  0.01006       -83.83  0.4077  20.386  0.02009       -64.53  0.4201  20.966  0.03935
       198.380    -129.07  0.3036  19.218  0.01028       -83.90  0.4076  20.375  0.02005       -64.59  0.4201  20.964  0.03929
       198.405    -129.22  0.3035  19.273  0.01053       -84.00  0.4076  20.361  0.02002       -64.66  0.4200  20.961  0.03924
       198.431    -129.36  0.3034  19.349  0.01087       -84.10  0.4075  20.347  0.01997       -64.74  0.4200  20.957  0.03917
       198.456    -129.50  0.3033  19.445  0.01125       -84.20  0.4075  20.333  0.01993       -64.81  0.4199  20.953  0.03910
       198.481    -129.63  0.3033  19.558  0.01164       -84.30  0.4074  20.321  0.01990       -64.89  0.4198  20.950  0.03903
       198.507    -129.74  0.3032  19.687  0.01206       -84.40  0.4073  20.310  0.01987       -64.96  0.4198  20.945  0.03896
       198.532    -129.82  0.3032  19.830  0.01251       -84.50  0.4073  20.301  0.01984       -65.04  0.4197  20.941  0.03889
       198.558    -129.87  0.3032  19.983  0.01297       -84.60  0.4072  20.294  0.01982       -65.11  0.4197  20.937  0.03883
       198.583    -129.86  0.3032  20.143  0.01344       -84.70  0.4072  20.289  0.01981       -65.19  0.4196  20.932  0.03876
       198.609    -129.79  0.3032  20.307  0.01393       -84.80  0.4071  20.288  0.01980       -65.26  0.4196  20.927  0.03869
       198.634    -129.62  0.3033  20.472  0.01442       -84.89  0.4071  20.289  0.01981       -65.33  0.4195  20.922  0.03862
       198.660    -129.32  0.3034  20.635  0.01491       -84.99  0.4070  20.294  0.01982       -65.41  0.4195  20.917  0.03855
       198.694    -128.58  0.3038  20.842  0.01541       -85.12  0.4069  20.305  0.01984       -65.51  0.4194  20.911  0.03848
       198.728    -127.37  0.3044  21.032  0.01606       -85.26  0.4068  20.322  0.01988       -65.61  0.4193  20.904  0.03838
       198.762    -125.55  0.3054  21.196  0.01669       -85.39  0.4068  20.344  0.01993       -65.70  0.4193  20.898  0.03829
       198.796    -123.04  0.3067  21.330  0.01730       -85.52  0.4067  20.371  0.02001       -65.80  0.4192  20.892  0.03820
       198.830    -119.78  0.3083  21.430  0.01788       -85.65  0.4066  20.403  0.02010       -65.90  0.4191  20.887  0.03811
       198.864    -116.01  0.3105  21.492  0.01844       -85.78  0.4065  20.438  0.02021       -66.00  0.4191  20.883  0.03802
       198.909    -109.92  0.3145  21.516  0.01895       -85.95  0.4064  20.488  0.02033       -66.13  0.4190  20.879  0.03793
       198.955    -102.63  0.3194  21.473  0.01959       -86.12  0.4063  20.541  0.02051       -66.26  0.4189  20.876  0.03781
       199.000     -94.58  0.3247  21.373  0.02018       -86.28  0.4063  20.593  0.02072       -66.39  0.4188  20.876  0.03770
       199.000     -94.58  0.3247  21.373  0.02018       -86.28  0.4063  20.593  0.02072       -66.39  0.4188  20.876  0.03770
       199.020     -91.15  0.3273  21.313  0.02073       -86.35  0.4062  20.616  0.02094       -66.45  0.4187  20.876  0.03758
       199.040     -87.71  0.3303  21.244  0.02095       -86.42  0.4062  20.638  0.02104       -66.50  0.4187  20.877  0.03753
       199.060     -84.42  0.3330  21.163  0.02117       -86.49  0.4061  20.659  0.02115       -66.56  0.4187  20.878  0.03749
       199.086     -80.43  0.3364  21.041  0.02139       -86.57  0.4061  20.685  0.02125       -66.63  0.4186  20.879  0.03744
       199.120     -75.92  0.3402  20.856  0.02166       -86.67  0.4060  20.716  0.02139       -66.73  0.4185  20.883  0.03738
       199.154     -72.29  0.3437  20.658  0.02201       -86.76  0.4060  20.744  0.02158       -66.83  0.4185  20.887  0.03730
       199.198     -68.65  0.3476  20.408  0.02236       -86.86  0.4059  20.773  0.02177       -66.95  0.4184  20.893  0.03722
       199.241     -66.05  0.3504  20.189  0.02282       -86.92  0.4059  20.794  0.02201       -67.08  0.4183  20.901  0.03712
       199.299     -63.63  0.3530  19.976  0.02329       -86.93  0.4059  20.809  0.02225       -67.24  0.4182  20.911  0.03702
       199.377     -61.47  0.3552  19.845  0.02392       -86.77  0.4060  20.809  0.02255       -67.46  0.4180  20.926  0.03689
       199.454     -60.07  0.3568  19.899  0.02485       -86.42  0.4062  20.794  0.02295       -67.67  0.4179  20.940  0.03672
       199.545     -59.01  0.3579  20.144  0.02582       -85.72  0.4066  20.773  0.02334       -67.92  0.4177  20.954  0.03655
       199.659     -58.21  0.3588  20.560  0.02699       -84.42  0.4073  20.767  0.02379       -68.22  0.4175  20.966  0.03636
       199.773     -57.76  0.3594  20.874  0.02843       -82.75  0.4083  20.794  0.02437       -68.49  0.4173  20.975  0.03613
       200.000     -57.36  0.3599  20.663  0.02970       -78.93  0.4105  20.896  0.02497       -68.90  0.4170  20.995  0.03591
       200.000     -57.36  0.3599  20.663  0.02970       -78.93  0.4105  20.896  0.02497       -68.90  0.4170  20.995  0.03591
       200.167     -57.60  0.3596  19.953  0.03138       -76.15  0.4121  20.934  0.02621       -69.11  0.4168  21.017  0.03551
       200.333     -58.34  0.3587  19.416  0.03190       -73.64  0.4136  20.881  0.02708       -69.22  0.4168  21.041  0.03526
       200.556     -60.01  0.3568  19.647  0.03211       -71.03  0.4155  20.731  0.02785       -69.19  0.4168  21.057  0.03506
       200.778     -61.99  0.3547  20.304  0.03224       -69.02  0.4169  20.639  0.02875       -69.01  0.4169  21.048  0.03482
       201.000     -64.07  0.3525  20.189  0.03196       -67.59  0.4180  20.651  0.02961       -68.69  0.4171  21.028  0.03463
       201.000     -64.07  0.3525  20.189  0.03196       -67.59  0.4180  20.651  0.02961       -68.69  0.4171  21.028  0.03463
       201.020     -64.25  0.3523  20.118  0.03098       -67.42  0.4180  20.655  0.03045       -68.68  0.4171  21.026  0.03448
       201.040     -64.43  0.3521  20.039  0.03084       -67.30  0.4181  20.658  0.03052       -68.65  0.4172  21.024  0.03447
       201.060     -64.62  0.3519  19.953  0.03070       -67.18  0.4182  20.660  0.03059       -68.62  0.4172  21.023  0.03446
       201.080     -64.81  0.3517  19.863  0.03055       -67.07  0.4183  20.662  0.03066       -68.59  0.4172  21.022  0.03445
       201.100     -64.99  0.3515  19.772  0.03039       -66.96  0.4184  20.662  0.03072       -68.55  0.4172  21.020  0.03444
       201.120     -65.17  0.3513  19.680  0.03023       -66.85  0.4184  20.662  0.03079       -68.52  0.4173  21.019  0.03443
       201.146     -65.40  0.3510  19.564  0.03008       -66.73  0.4185  20.659  0.03085       -68.47  0.4173  21.018  0.03442
       201.180     -65.69  0.3507  19.424  0.02988       -66.57  0.4186  20.651  0.03093       -68.41  0.4173  21.017  0.03441
       201.214     -65.94  0.3505  19.302  0.02965       -66.43  0.4187  20.639  0.03102       -68.35  0.4174  21.015  0.03440
       201.258     -66.22  0.3502  19.180  0.02945       -66.25  0.4189  20.618  0.03111       -68.26  0.4174  21.014  0.03439
       201.315     -66.47  0.3499  19.094  0.02927       -66.06  0.4190  20.581  0.03121       -68.14  0.4175  21.011  0.03437
       201.372     -66.56  0.3498  19.102  0.02916       -65.89  0.4191  20.539  0.03132       -68.02  0.4176  21.007  0.03436
       201.429     -66.49  0.3499  19.204  0.02921       -65.74  0.4192  20.494  0.03142       -67.90  0.4177  21.002  0.03434
       201.500     -66.17  0.3502  19.445  0.02939       -65.58  0.4194  20.444  0.03151       -67.74  0.4178  20.994  0.03432
       201.600     -65.28  0.3512  19.904  0.02980       -65.38  0.4195  20.396  0.03160       -67.51  0.4180  20.978  0.03431
       201.700     -64.04  0.3525  20.364  0.03059       -65.19  0.4196  20.387  0.03173       -67.29  0.4181  20.958  0.03428
       201.800     -62.53  0.3541  20.663  0.03154       -64.98  0.4198  20.419  0.03188       -67.06  0.4183  20.939  0.03426
       201.900     -60.86  0.3559  20.697  0.03249       -64.73  0.4200  20.480  0.03205       -66.84  0.4185  20.923  0.03424
       202.000     -59.07  0.3578  20.463  0.03332       -64.42  0.4202  20.547  0.03226       -66.63  0.4186  20.913  0.03423
       202.000     -59.07  0.3578  20.463  0.03332       -64.42  0.4202  20.547  0.03226       -66.63  0.4186  20.913  0.03423
       202.167     -57.16  0.3602  19.784  0.03397       -63.73  0.4207  20.614  0.03248       -66.28  0.4189  20.910  0.03423
       202.333     -56.53  0.3611  19.284  0.03480       -62.90  0.4213  20.589  0.03284       -65.93  0.4191  20.916  0.03424
       202.500     -56.79  0.3607  19.408  0.03547       -62.03  0.4219  20.502  0.03317       -65.57  0.4194  20.919  0.03426
       202.667     -57.57  0.3597  19.975  0.03605       -61.22  0.4225  20.431  0.03347       -65.19  0.4196  20.911  0.03429
       202.833     -58.74  0.3582  20.344  0.03637       -60.53  0.4230  20.431  0.03381       -64.80  0.4199  20.895  0.03431
       203.000     -60.10  0.3567  20.088  0.03611       -60.00  0.4233  20.477  0.03423       -64.40  0.4202  20.879  0.03433
       203.000     -60.10  0.3567  20.088  0.03611       -60.00  0.4233  20.477  0.03423       -64.40  0.4202  20.879  0.03433
       203.250     -62.33  0.3543  19.218  0.03519       -59.60  0.4236  20.469  0.03469       -63.80  0.4206  20.867  0.03436
       203.625     -65.75  0.3507  19.246  0.03319       -59.65  0.4236  20.275  0.03527       -63.02  0.4212  20.838  0.03441
       204.000     -69.19  0.3470  19.736  0.03047       -60.19  0.4232  20.155  0.03573       -62.42  0.4216  20.773  0.03450
       204.000     -69.19  0.3470  19.736  0.03047       -60.19  0.4232  20.155  0.03573       -62.42  0.4216  20.773  0.03450
       204.333     -72.24  0.3437  18.933  0.02812       -60.96  0.4226  20.127  0.03582       -62.04  0.4219  20.707  0.03457
       204.667     -75.26  0.3408  18.610  0.02586       -61.92  0.4220  19.969  0.03563       -61.83  0.4220  20.647  0.03464
       205.000     -78.22  0.3383  18.590  0.02370       -63.00  0.4212  19.774  0.03504       -61.77  0.4221  20.568  0.03473
       205.000     -78.22  0.3383  18.590  0.02370       -63.00  0.4212  19.774  0.03504       -61.77  0.4221  20.568  0.03473
       205.333     -81.06  0.3359  17.697  0.02198       -64.17  0.4204  19.597  0.03418       -61.85  0.4220  20.466  0.03479
       205.667     -83.84  0.3335  17.797  0.02023       -65.40  0.4195  19.361  0.03319       -62.05  0.4219  20.351  0.03483
       206.000     -86.58  0.3312  18.101  0.01862       -66.67  0.4186  19.198  0.03204       -62.34  0.4217  20.225  0.03484
       206.000     -86.58  0.3312  18.101  0.01862       -66.67  0.4186  19.198  0.03204       -62.34  0.4217  20.225  0.03484
       206.333     -89.30  0.3289  17.302  0.01751       -67.97  0.4176  19.103  0.03089       -62.72  0.4214  20.103  0.03482
       206.667     -92.04  0.3266  17.500  0.01624       -69.30  0.4167  18.931  0.02976       -63.18  0.4211  19.991  0.03476
       207.000     -94.80  0.3245  17.847  0.01502       -70.64  0.4157  18.821  0.02856       -63.69  0.4207  19.879  0.03467
       207.000     -94.80  0.3245  17.847  0.01502       -70.64  0.4157  18.821  0.02856       -63.69  0.4207  19.879  0.03467
       207.333     -97.53  0.3227  17.096  0.01426       -72.00  0.4148  18.770  0.02743       -64.25  0.4203  19.774  0.03454
       207.667    -100.21  0.3210  17.320  0.01332       -73.37  0.4138  18.633  0.02636       -64.85  0.4199  19.682  0.03437
       208.000    -102.85  0.3192  17.686  0.01236       -74.75  0.4129  18.553  0.02527       -65.49  0.4194  19.588  0.03417
       208.000    -102.85  0.3192  17.686  0.01236       -74.75  0.4129  18.553  0.02527       -65.49  0.4194  19.588  0.03417
       208.250    -104.80  0.3179  16.992  0.01184       -75.79  0.4123  18.542  0.02427       -65.99  0.4191  19.521  0.03392
       208.500    -106.76  0.3166  16.852  0.01129       -76.82  0.4117  18.447  0.02357       -66.50  0.4187  19.462  0.03371
       208.750    -108.69  0.3153  17.580  0.01064       -77.85  0.4111  18.351  0.02285       -67.02  0.4183  19.400  0.03349
       209.000    -110.62  0.3141  17.615  0.01033       -78.87  0.4105  18.367  0.02215       -67.56  0.4179  19.335  0.03324
       209.000    -110.62  0.3141  17.615  0.01033       -78.87  0.4105  18.367  0.02215       -67.56  0.4179  19.335  0.03324
       209.014    -110.73  0.3140  17.573  0.01006       -78.93  0.4105  18.371  0.02154       -67.59  0.4179  19.332  0.03297
       209.028    -110.84  0.3139  17.526  0.01004       -78.98  0.4105  18.374  0.02151       -67.62  0.4179  19.329  0.03296
       209.042    -110.95  0.3139  17.476  0.01001       -79.04  0.4104  18.378  0.02147       -67.65  0.4179  19.325  0.03294
       209.056    -111.05  0.3138  17.423  0.00998       -79.10  0.4104  18.381  0.02144       -67.68  0.4179  19.322  0.03293
       209.070    -111.16  0.3137  17.367  0.00995       -79.15  0.4104  18.384  0.02141       -67.71  0.4178  19.319  0.03291
       209.088    -111.30  0.3136  17.291  0.00991       -79.23  0.4103  18.387  0.02138       -67.75  0.4178  19.315  0.03289
       209.106    -111.45  0.3135  17.214  0.00986       -79.30  0.4103  18.389  0.02133       -67.79  0.4178  19.312  0.03287
       209.130    -111.63  0.3134  17.113  0.00982       -79.40  0.4102  18.391  0.02129       -67.84  0.4177  19.307  0.03285
       209.161    -111.87  0.3132  16.985  0.00976       -79.53  0.4102  18.390  0.02124       -67.90  0.4177  19.301  0.03283
       209.192    -112.12  0.3131  16.865  0.00968       -79.65  0.4101  18.386  0.02116       -67.97  0.4176  19.296  0.03280
       209.232    -112.43  0.3129  16.730  0.00961       -79.81  0.4100  18.375  0.02109       -68.06  0.4176  19.289  0.03276
       209.284    -112.84  0.3126  16.603  0.00953       -80.03  0.4099  18.354  0.02099       -68.17  0.4175  19.281  0.03272
       209.336    -113.24  0.3123  16.541  0.00943       -80.24  0.4097  18.325  0.02086       -68.29  0.4174  19.272  0.03266
       209.388    -113.64  0.3121  16.551  0.00936       -80.45  0.4096  18.292  0.02072       -68.40  0.4173  19.263  0.03260
       209.439    -114.04  0.3118  16.632  0.00930       -80.66  0.4095  18.257  0.02058       -68.52  0.4173  19.254  0.03254
       209.510    -114.59  0.3114  16.833  0.00927       -80.94  0.4093  18.213  0.02045       -68.67  0.4171  19.239  0.03248
       209.580    -115.14  0.3111  17.104  0.00925       -81.23  0.4092  18.179  0.02027       -68.83  0.4170  19.222  0.03240
       209.664    -115.80  0.3106  17.445  0.00926       -81.57  0.4090  18.157  0.02010       -69.02  0.4169  19.201  0.03231
       209.748    -116.44  0.3102  17.715  0.00929       -81.91  0.4088  18.160  0.01990       -69.21  0.4168  19.178  0.03221
       209.874    -117.39  0.3096  17.832  0.00933       -82.41  0.4085  18.199  0.01973       -69.49  0.4166  19.146  0.03210
       210.000    -118.34  0.3091  17.563  0.00936       -82.92  0.4082  18.250  0.01950       -69.78  0.4164  19.121  0.03194
       210.000    -118.34  0.3091  17.563  0.00936       -82.92  0.4082  18.250  0.01950       -69.78  0.4164  19.121  0.03194
       210.111    -119.16  0.3086  17.115  0.00931       -83.36  0.4079  18.275  0.01929       -70.03  0.4162  19.105  0.03178
       210.222    -119.94  0.3082  16.681  0.00919       -83.80  0.4077  18.261  0.01911       -70.29  0.4160  19.093  0.03164
       210.333    -120.70  0.3078  16.464  0.00903       -84.25  0.4074  18.208  0.01891       -70.54  0.4158  19.082  0.03150
       210.500    -121.80  0.3073  16.686  0.00888       -84.90  0.4070  18.103  0.01871       -70.93  0.4155  19.059  0.03136
       210.667    -122.87  0.3067  17.294  0.00872       -85.56  0.4067  18.034  0.01839       -71.32  0.4153  19.026  0.03114
       210.833    -123.90  0.3062  17.689  0.00868       -86.21  0.4063  18.046  0.01811       -71.70  0.4150  18.987  0.03092
       211.000    -124.94  0.3057  17.471  0.00866       -86.86  0.4059  18.103  0.01786       -72.09  0.4147  18.954  0.03068
